PRODUCT_SKU,PRODUCT_TITLE,BRAND,IMAGES,variant_facet_value,Retailing,Price,Type
I1-03-06, Pet Dog Classic Knitwear Sweater Warm Winter Puppy Pet Coat Soft Sweater Clothing for Small Dogs,Generic,https://ae01.alicdn.com/kf/S276527f98cb5475697d758465a0dcab8z.jpg | https://ae01.alicdn.com/kf/Hbce68af2d00549f1abc9aba7c731b46fG.jpg | https://ae01.alicdn.com/kf/Ha47e7cb641ab4377bc9eed8c9ac9b60al.jpg | https://ae01.alicdn.com/kf/S00f9f6cb8205429dbffc1c30cf315841j.jpg | https://ae01.alicdn.com/kf/Hdb6dfdef757f47a29ea311b96deb474fX.jpg,Army blue (M),20.99,5.0,Pet Products
H1-02-07, Pet Dog Classic Knitwear Sweater Warm Winter Puppy Pet Coat Soft Sweater Clothing for Small Dogs,Generic,https://ae01.alicdn.com/kf/S276527f98cb5475697d758465a0dcab8z.jpg | https://ae01.alicdn.com/kf/Hbce68af2d00549f1abc9aba7c731b46fG.jpg | https://ae01.alicdn.com/kf/Ha47e7cb641ab4377bc9eed8c9ac9b60al.jpg | https://ae01.alicdn.com/kf/S00f9f6cb8205429dbffc1c30cf315841j.jpg | https://ae01.alicdn.com/kf/Hdb6dfdef757f47a29ea311b96deb474fX.jpg,Blue (L),20.99,5.0,Pet Products
H2-02-02, Pet Dog Classic Knitwear Sweater Warm Winter Puppy Pet Coat Soft Sweater Clothing for Small Dogs,Generic,https://ae01.alicdn.com/kf/S276527f98cb5475697d758465a0dcab8z.jpg | https://ae01.alicdn.com/kf/Hbce68af2d00549f1abc9aba7c731b46fG.jpg | https://ae01.alicdn.com/kf/Ha47e7cb641ab4377bc9eed8c9ac9b60al.jpg | https://ae01.alicdn.com/kf/S00f9f6cb8205429dbffc1c30cf315841j.jpg | https://ae01.alicdn.com/kf/Hdb6dfdef757f47a29ea311b96deb474fX.jpg,grey (L),20.99,5.0,Pet Products
H1-02-04, Pet Dog Classic Knitwear Sweater Warm Winter Puppy Pet Coat Soft Sweater Clothing for Small Dogs,Generic,https://ae01.alicdn.com/kf/S276527f98cb5475697d758465a0dcab8z.jpg | https://ae01.alicdn.com/kf/Hbce68af2d00549f1abc9aba7c731b46fG.jpg | https://ae01.alicdn.com/kf/Ha47e7cb641ab4377bc9eed8c9ac9b60al.jpg | https://ae01.alicdn.com/kf/S00f9f6cb8205429dbffc1c30cf315841j.jpg | https://ae01.alicdn.com/kf/Hdb6dfdef757f47a29ea311b96deb474fX.jpg,red (L),20.99,5.0,Pet Products
H2-02-05, Pet Dog Classic Knitwear Sweater Warm Winter Puppy Pet Coat Soft Sweater Clothing for Small Dogs,Generic,https://ae01.alicdn.com/kf/S276527f98cb5475697d758465a0dcab8z.jpg | https://ae01.alicdn.com/kf/Hbce68af2d00549f1abc9aba7c731b46fG.jpg | https://ae01.alicdn.com/kf/Ha47e7cb641ab4377bc9eed8c9ac9b60al.jpg | https://ae01.alicdn.com/kf/S00f9f6cb8205429dbffc1c30cf315841j.jpg | https://ae01.alicdn.com/kf/Hdb6dfdef757f47a29ea311b96deb474fX.jpg,Green (L),20.99,5.0,Pet Products
I1-04-03, Pet Dog Classic Knitwear Sweater Warm Winter Puppy Pet Coat Soft Sweater Clothing for Small Dogs,Generic,https://ae01.alicdn.com/kf/S276527f98cb5475697d758465a0dcab8z.jpg | https://ae01.alicdn.com/kf/Hbce68af2d00549f1abc9aba7c731b46fG.jpg | https://ae01.alicdn.com/kf/Ha47e7cb641ab4377bc9eed8c9ac9b60al.jpg | https://ae01.alicdn.com/kf/S00f9f6cb8205429dbffc1c30cf315841j.jpg | https://ae01.alicdn.com/kf/Hdb6dfdef757f47a29ea311b96deb474fX.jpg,Brown (L),20.99,5.0,Pet Products
I1-04-06, Pet Dog Classic Knitwear Sweater Warm Winter Puppy Pet Coat Soft Sweater Clothing for Small Dogs,Generic,https://ae01.alicdn.com/kf/S276527f98cb5475697d758465a0dcab8z.jpg | https://ae01.alicdn.com/kf/Hbce68af2d00549f1abc9aba7c731b46fG.jpg | https://ae01.alicdn.com/kf/Ha47e7cb641ab4377bc9eed8c9ac9b60al.jpg | https://ae01.alicdn.com/kf/S00f9f6cb8205429dbffc1c30cf315841j.jpg | https://ae01.alicdn.com/kf/Hdb6dfdef757f47a29ea311b96deb474fX.jpg,Army blue (L),20.99,5.0,Pet Products
H1-02-01, Pet Dog Classic Knitwear Sweater Warm Winter Puppy Pet Coat Soft Sweater Clothing for Small Dogs,Generic,https://ae01.alicdn.com/kf/S276527f98cb5475697d758465a0dcab8z.jpg | https://ae01.alicdn.com/kf/Hbce68af2d00549f1abc9aba7c731b46fG.jpg | https://ae01.alicdn.com/kf/Ha47e7cb641ab4377bc9eed8c9ac9b60al.jpg | https://ae01.alicdn.com/kf/S00f9f6cb8205429dbffc1c30cf315841j.jpg | https://ae01.alicdn.com/kf/Hdb6dfdef757f47a29ea311b96deb474fX.jpg,Gold (L),20.99,5.0,Pet Products
H1-03-01, Pet Dog Classic Knitwear Sweater Warm Winter Puppy Pet Coat Soft Sweater Clothing for Small Dogs,Generic,https://ae01.alicdn.com/kf/S276527f98cb5475697d758465a0dcab8z.jpg | https://ae01.alicdn.com/kf/Hbce68af2d00549f1abc9aba7c731b46fG.jpg | https://ae01.alicdn.com/kf/Ha47e7cb641ab4377bc9eed8c9ac9b60al.jpg | https://ae01.alicdn.com/kf/S00f9f6cb8205429dbffc1c30cf315841j.jpg | https://ae01.alicdn.com/kf/Hdb6dfdef757f47a29ea311b96deb474fX.jpg,Blue (XL),20.99,5.0,Pet Products
H2-01-03, Pet Dog Classic Knitwear Sweater Warm Winter Puppy Pet Coat Soft Sweater Clothing for Small Dogs,Generic,https://ae01.alicdn.com/kf/S276527f98cb5475697d758465a0dcab8z.jpg | https://ae01.alicdn.com/kf/Hbce68af2d00549f1abc9aba7c731b46fG.jpg | https://ae01.alicdn.com/kf/Ha47e7cb641ab4377bc9eed8c9ac9b60al.jpg | https://ae01.alicdn.com/kf/S00f9f6cb8205429dbffc1c30cf315841j.jpg | https://ae01.alicdn.com/kf/Hdb6dfdef757f47a29ea311b96deb474fX.jpg,grey (XL),20.99,5.0,Pet Products
H1-01-05, Pet Dog Classic Knitwear Sweater Warm Winter Puppy Pet Coat Soft Sweater Clothing for Small Dogs,Generic,https://ae01.alicdn.com/kf/S276527f98cb5475697d758465a0dcab8z.jpg | https://ae01.alicdn.com/kf/Hbce68af2d00549f1abc9aba7c731b46fG.jpg | https://ae01.alicdn.com/kf/Ha47e7cb641ab4377bc9eed8c9ac9b60al.jpg | https://ae01.alicdn.com/kf/S00f9f6cb8205429dbffc1c30cf315841j.jpg | https://ae01.alicdn.com/kf/Hdb6dfdef757f47a29ea311b96deb474fX.jpg,red (XL),20.99,5.0,Pet Products
H2-01-06, Pet Dog Classic Knitwear Sweater Warm Winter Puppy Pet Coat Soft Sweater Clothing for Small Dogs,Generic,https://ae01.alicdn.com/kf/S276527f98cb5475697d758465a0dcab8z.jpg | https://ae01.alicdn.com/kf/Hbce68af2d00549f1abc9aba7c731b46fG.jpg | https://ae01.alicdn.com/kf/Ha47e7cb641ab4377bc9eed8c9ac9b60al.jpg | https://ae01.alicdn.com/kf/S00f9f6cb8205429dbffc1c30cf315841j.jpg | https://ae01.alicdn.com/kf/Hdb6dfdef757f47a29ea311b96deb474fX.jpg,Green (XL),20.99,5.0,Pet Products
I1-03-04, Pet Dog Classic Knitwear Sweater Warm Winter Puppy Pet Coat Soft Sweater Clothing for Small Dogs,Generic,https://ae01.alicdn.com/kf/S276527f98cb5475697d758465a0dcab8z.jpg | https://ae01.alicdn.com/kf/Hbce68af2d00549f1abc9aba7c731b46fG.jpg | https://ae01.alicdn.com/kf/Ha47e7cb641ab4377bc9eed8c9ac9b60al.jpg | https://ae01.alicdn.com/kf/S00f9f6cb8205429dbffc1c30cf315841j.jpg | https://ae01.alicdn.com/kf/Hdb6dfdef757f47a29ea311b96deb474fX.jpg,Brown (XL),20.99,5.0,Pet Products
I1-03-07, Pet Dog Classic Knitwear Sweater Warm Winter Puppy Pet Coat Soft Sweater Clothing for Small Dogs,Generic,https://ae01.alicdn.com/kf/S276527f98cb5475697d758465a0dcab8z.jpg | https://ae01.alicdn.com/kf/Hbce68af2d00549f1abc9aba7c731b46fG.jpg | https://ae01.alicdn.com/kf/Ha47e7cb641ab4377bc9eed8c9ac9b60al.jpg | https://ae01.alicdn.com/kf/S00f9f6cb8205429dbffc1c30cf315841j.jpg | https://ae01.alicdn.com/kf/Hdb6dfdef757f47a29ea311b96deb474fX.jpg,Army blue (XL),20.99,5.0,Pet Products
H1-01-02, Pet Dog Classic Knitwear Sweater Warm Winter Puppy Pet Coat Soft Sweater Clothing for Small Dogs,Generic,https://ae01.alicdn.com/kf/S276527f98cb5475697d758465a0dcab8z.jpg | https://ae01.alicdn.com/kf/Hbce68af2d00549f1abc9aba7c731b46fG.jpg | https://ae01.alicdn.com/kf/Ha47e7cb641ab4377bc9eed8c9ac9b60al.jpg | https://ae01.alicdn.com/kf/S00f9f6cb8205429dbffc1c30cf315841j.jpg | https://ae01.alicdn.com/kf/Hdb6dfdef757f47a29ea311b96deb474fX.jpg,Gold (XL),20.99,5.0,Pet Products
