PRODUCT_SKU,PRODUCT_TITLE,BRAND,IMAGES,variant_facet_value,Retailing,Price,Type
M00-03-04-B,"Baseus Car Ashtray With Lid, Portable Ashtray For Car, Mini Car Trash Can, Detachable Stainless Steel Smokeless Ash Tray, Windproof For Outdoor Travel, Home Use (Grey)",Baseus,https://i.ebayimg.com/images/g/6ikAAOSwK~tj4el8/s-l1600.jpg | https://i.ebayimg.com/images/g/IeYAAOSwBTJkzdCE/s-l1600.jpg | https://i.ebayimg.com/images/g/PQoAAOSwFJlkzdCF/s-l1600.jpg | https://i.ebayimg.com/images/g/XgYAAOSwN29kzdCF/s-l1600.jpg | https://i.ebayimg.com/images/g/EqUAAOSwDe1kzdCF/s-l1600.jpg | https://i.ebayimg.com/images/g/4NgAAOSw2glkzdCF/s-l1600.jpg,,,8.0,Home Products
B5-02-01,Baseus USB Electric Air Diffuse Night Light Up Home Aroma Oil Humidifier,Baseus,https://i.ebayimg.com/images/g/wXsAAOSwCSRlHljs/s-l1600.jpg | https://i.ebayimg.com/images/g/DzIAAOSwXcRlHlkR/s-l1600.jpg | https://i.ebayimg.com/images/g/84sAAOSwIeRlHljs/s-l1600.jpg | https://i.ebayimg.com/images/g/-WgAAOSwLpVlHljs/s-l1600.jpg | https://i.ebayimg.com/images/g/dm8AAOSwHF5lHljt/s-l1600.jpg,,,12.0,Home Products
M00-01-02,Baseus Car Wiper Cutter Repair Tool Auto Rain Wing Wiper Repairer For Windshield Windscreen Wiper Blade Restorer Car Repair Tool,Baseus,https://i.ebayimg.com/images/g/A1AAAOSwg2FkJnQZ/s-l1600.jpg | https://i.ebayimg.com/images/g/DwgAAOSw0kFlK4So/s-l1600.jpg | https://i.ebayimg.com/images/g/efcAAOSw9YtlK4So/s-l1600.jpg | https://i.ebayimg.com/images/g/OZoAAOSwurFlK4So/s-l1600.jpg | https://i.ebayimg.com/images/g/ZFcAAOSw1h1lK4So/s-l1600.jpg | https://i.ebayimg.com/images/g/RFgAAOSwMv1lK4So/s-l1600.jpg,,,8.0,Home Products
D1-02-11,"Mcdodo Phoenix Series Magnetic Phone Holder for Car [Super Strong Magnet] Dashboard Magnetic Car Phone Holder Mount with Strong VHB Adhesive Mounting, For iPhone Samsung",Mcdodo,https://i.ebayimg.com/images/g/bC0AAOSwFRBlWvO1/s-l1600.jpg | https://i.ebayimg.com/images/g/RFQAAOSw6OJlWvO7/s-l1600.jpg | https://i.ebayimg.com/images/g/R30AAOSwkKNlWvO7/s-l1600.jpg | https://i.ebayimg.com/images/g/GwsAAOSwJU9lWvO5/s-l1600.jpg | https://i.ebayimg.com/images/g/0a4AAOSwcNplWvO6/s-l1600.jpg | https://i.ebayimg.com/images/g/jisAAOSw9QxlWvO7/s-l1600.jpg,,,8.0,Home Products
B5-01-02,Baseus Handheld Cordless Vacuum Cleaner Home Car Dust Blower Mini Duster 5000pa (Green),Baseus,https://i.ebayimg.com/images/g/hesAAOSwYPlnKEFE/s-l1600.webp | https://i.ebayimg.com/images/g/FGUAAOSwA2xnKEFE/s-l1600.webp | https://i.ebayimg.com/images/g/6ooAAOSwRq1nKEFE/s-l1600.webp | https://i.ebayimg.com/images/g/cEIAAOSwijBnKEDR/s-l1600.webp | https://i.ebayimg.com/images/g/XKMAAOSwAXxnKEDR/s-l1600.webp | https://i.ebayimg.com/images/g/gqMAAOSwXGxnKEDR/s-l1600.webp | https://i.ebayimg.com/images/g/RqwAAOSwt8JnKEDQ/s-l1600.webp | https://i.ebayimg.com/images/g/CbgAAOSwb9xnKEDQ/s-l1600.webp ,,59.9,23.0,Home Products
B5-01-03,Baseus Handheld Cordless Vacuum Cleaner Home Car Dust Blower Mini Duster 5000pa (White),Baseus,https://i.ebayimg.com/images/g/2dwAAOSwv~BnKEEO/s-l1600.webp | https://i.ebayimg.com/images/g/GEkAAOSwFyFnKEEO/s-l1600.webp | https://i.ebayimg.com/images/g/gUkAAOSwnIpnKEEO/s-l1600.webp | https://i.ebayimg.com/images/g/cEIAAOSwijBnKEDR/s-l1600.webp | https://i.ebayimg.com/images/g/XKMAAOSwAXxnKEDR/s-l1600.webp | https://i.ebayimg.com/images/g/gqMAAOSwXGxnKEDR/s-l1600.webp | https://i.ebayimg.com/images/g/RqwAAOSwt8JnKEDQ/s-l1600.webp | https://i.ebayimg.com/images/g/CbgAAOSwb9xnKEDQ/s-l1600.webp ,,59.9,23.0,Home Products
M00-05-04,Baseus Car Seat Gap Filler Organizer USB Splitter Storage Box Cup Phone Holder,Baseus,https://i.ebayimg.com/images/g/s9oAAOSwRO9nRWlh/s-l1600.webpp | https://i.ebayimg.com/images/g/1CEAAOSwvt9nRWlk/s-l1600.webp | https://i.ebayimg.com/images/g/4qEAAOSwHWhnRWlj/s-l1600.webp | https://i.ebayimg.com/images/g/VoIAAOSw9klnRWli/s-l1600.webp | https://i.ebayimg.com/images/g/REMAAOSw5OdnRWli/s-l1600.webp | https://i.ebayimg.com/images/g/Jq4AAOSwfHZnRWlh/s-l1600.webp | https://i.ebayimg.com/images/g/3d4AAOSwchZnRWli/s-l1600.webp | https://i.ebayimg.com/images/g/ENAAAOSwlWJnRWlj/s-l1600.webp,,69.9,25.0,Home Products
M00-04-04-B,Baseus Car Vehicle Accessory Sun Visor Glasses Eye Card Pen Holder Clip Clamp (Black),Baseus ,https://i.ebayimg.com/images/g/wgYAAOSwc7RnT~6m/s-l1600.webp | https://i.ebayimg.com/images/g/70IAAOSwLUZnT~6m/s-l1600.webp | https://i.ebayimg.com/images/g/36QAAOSw3vVnT~6m/s-l1600.webp | https://i.ebayimg.com/images/g/C1cAAOSwrc1nT~6m/s-l1600.webp | https://i.ebayimg.com/images/g/yI8AAOSwvRtnT~6m/s-l1600.webp | https://i.ebayimg.com/images/g/gHEAAOSw9IxnT~6m/s-l1600.webp | https://i.ebayimg.com/images/g/nwcAAOSwO95nT~6n/s-l1600.webp,,,8.0,Home Products
M00-04-04-A,Baseus Car Vehicle Accessory Sun Visor Glasses Eye Card Pen Holder Clip Clamp (Silver),Baseus ,https://i.ebayimg.com/images/g/G0kAAOSw27dnUAIi/s-l1600.webp | https://i.ebayimg.com/images/g/70IAAOSwLUZnT~6m/s-l1600.webp | https://i.ebayimg.com/images/g/36QAAOSw3vVnT~6m/s-l1600.webp | https://i.ebayimg.com/images/g/C1cAAOSwrc1nT~6m/s-l1600.webp | https://i.ebayimg.com/images/g/yI8AAOSwvRtnT~6m/s-l1600.webp | https://i.ebayimg.com/images/g/gHEAAOSw9IxnT~6m/s-l1600.webp | https://i.ebayimg.com/images/g/nwcAAOSwO95nT~6n/s-l1600.webp,,,8.0,Home Products
M00-04-05,Baseus 2pcs Blind Spot Mirror Car Rear Side View Convex Wide Angle Round Glass,Baseus ,https://i.ebayimg.com/images/g/tRUAAOSwgT1nUAzM/s-l1600.webp | https://i.ebayimg.com/images/g/7jgAAOSwuYhnUAn1/s-l1600.webp | https://i.ebayimg.com/images/g/QwgAAOSw1U5nUAn1/s-l1600.webp | https://i.ebayimg.com/images/g/QZ4AAOSw~QpnUAn1/s-l1600.webp | https://i.ebayimg.com/images/g/a94AAOSwE2dnUAn2/s-l1600.webp | https://i.ebayimg.com/images/g/~G8AAOSw5lxnUAn1/s-l1600.webp | https://i.ebayimg.com/images/g/ihwAAOSwUsNnUAn1/s-l1600.webp,,,8.0,Home Products
